Date,Temperature,Precipitation,Weather_Conditions,Humidity,Event_Location,Event_Date,Event_Type,Promotion_Type,Promotion_Start_Date,Promotion_End_Date,Promotion_Discount,Promotion_Items,Receipt_ID,Item_Sold,Quantity_Sold,Total_Sales_Amount,Item_ID,Item_Name,Current_Stock_Level,Reorder_Point,Lead_Time,Expiration_Date
2024-01-24,21.3,12.5,Cloudy,84,,,,,,,,,a660dc16-280e-498d-b0c9-bf84a8f40e45,Cheese,3,23.82,626211e5-7564-4a66-83ff-7ca836ad087f,Cheese,429,32,11,2024-05-19
2024-03-12,20.7,5.5,Rainy,34,,,,,,,,,2ba03169-423e-4cdb-b5a5-3b39bdd1fa29,Bananas,4,385.89,232a14e7-d713-409e-9a0b-fdae4743604d,Bananas,80,11,4,2024-06-05
2024-03-30,22.8,13.5,Rainy,21,,,,Buy-One-Get-One,2024-02-17,2024-07-18,7.2,Apples,9dae7029-7f63-49c2-b3b4-6c38ff4ee76f,Milk,7,446.58,8034bb46-20f2-4ef0-b290-b6c1b9cb4192,Milk,156,93,3,2024-04-01
2024-05-31,16.3,14.8,Sunny,55,,,,,,,,,fc5342d4-85da-40f5-8fae-10e83338cede,Cheese,8,312.38,5fbf0196-b4e9-42cb-b5e5-f9137fccc898,Cheese,288,70,6,2024-06-01
2024-02-29,34.8,19.2,Cloudy,69,,,,,,,,,0e1201c2-42cc-41c1-9b57-09e045da0769,Eggs,1,42.44,ade51797-bebf-49d5-881a-b62dae23f42f,Eggs,126,22,13,2024-03-19
2024-03-22,16.3,6.5,Sunny,42,,,,Flash Sale,2024-05-20,2024-06-24,15.0,Chicken,39408d8a-bfec-4416-b01c-cb43ea6aca59,Cheese,5,362.73,7042b739-3dcf-4d89-a329-286f27d7ad01,Cheese,456,15,1,2024-03-22
2024-04-07,20.9,2.0,Snowy,69,,,,Buy-One-Get-One,2024-07-13,2024-07-20,7.8,Bread,fd427d8a-ce06-4ef3-8291-59af07f0d8f9,Milk,5,441.32,25e9c8af-916d-4608-b7bd-ff61735d7927,Milk,292,69,9,2024-05-16
2024-04-14,23.3,14.0,Sunny,26,,,,Seasonal Offer,2024-06-16,2024-07-12,5.8,Apples,f701fa24-6804-4e0a-8639-891fa6b83a9a,Cheese,6,308.78,7010c433-7401-4b9c-bdfa-a3ed2e6fd9df,Cheese,278,26,10,2024-06-03
2024-05-21,25.0,7.7,Rainy,53,Singhview,2024-03-17,Concert,,,,,,93d12854-f50c-44d0-bd88-a1c81d1899d4,Bread,5,364.72,d71d6129-05a2-4940-b73d-ab4f5060a659,Bread,492,17,1,2024-10-01
2024-06-17,18.4,19.2,Sunny,63,South Denisestad,2024-02-04,Parade,,,,,,6bbc45f8-8f01-4e3b-860a-079cadda2578,Bananas,5,253.78,2062c5e2-3152-4a89-bb0f-5dcbc7c560a7,Bananas,72,31,14,2025-01-04
2024-01-08,13.0,5.3,Cloudy,31,,,,,,,,,b93a1704-b319-4c1e-91ec-48dd36de71bb,Bananas,3,63.48,4dbc1453-c598-4b6f-b7f8-ec8e05ab9e91,Bananas,227,54,12,2024-09-28
2024-01-11,35.0,8.4,Rainy,31,,,,Discount,2024-04-04,2024-07-16,34.4,Chicken,6b63d8b9-5016-4a85-8742-11ba8bc55c2a,Beef,4,19.88,61af8f78-0c3a-4893-ab84-dee59aa6e5a9,Beef,314,90,2,2024-07-06
2024-05-30,14.7,1.5,Snowy,24,,,,Buy-One-Get-One,2024-01-05,2024-06-29,7.4,Milk,b5122880-d155-4698-b68f-679c06ae6e21,Milk,5,343.52,141f5fa0-8513-4085-9278-700fc97d3738,Milk,192,63,12,2024-12-17
2024-05-25,34.7,1.0,Sunny,28,,,,Discount,2024-04-30,2024-07-15,7.0,Bread,87c4977a-a66f-44e7-9f9f-768320b12400,Eggs,1,29.88,4b307247-2b54-430a-98c0-f4145b0821a9,Eggs,466,38,14,2024-07-20
2024-01-30,25.0,19.8,Cloudy,88,,,,,,,,,67874f30-3ca3-4b30-8ba1-be731d4e5184,Bread,10,788.81,8cd6a939-c663-4d83-9c1a-679ac24f5fbb,Bread,470,37,10,2024-03-20
2024-07-01,22.7,14.0,Sunny,55,,,,,,,,,02aaf135-0f33-4a57-bcab-cc9a5fe7cecc,Cheese,2,111.95,abcf7785-42b8-4b88-a525-779ed0c27dde,Cheese,411,76,14,2024-07-15
2024-05-04,21.3,10.2,Rainy,32,,,,,,,,,3df8ad50-40a8-482b-87f5-6956def77856,Cheese,2,130.56,f1190546-bf16-467f-ae5f-a91ae32c91a1,Cheese,338,11,5,2024-12-20
2024-07-04,16.0,11.3,Rainy,64,,,,Buy-One-Get-One,2024-03-31,2024-04-24,21.5,Milk,8e79184f-ac2a-4c87-b4ff-27c99ef7f596,Eggs,1,78.52,824bdcb1-0228-4ae2-8e97-54f490f1cab0,Eggs,415,60,9,2024-07-08
2024-01-30,29.3,5.2,Snowy,71,East Scotthaven,2024-02-10,Sports,Flash Sale,2024-03-30,2024-05-04,27.3,Bread,8b88b885-83f4-476f-916b-f00c198ec983,Beef,2,155.74,7fb6176d-3047-4795-9377-09eac4cff179,Beef,117,68,2,2024-02-15
2024-03-20,15.3,2.3,Sunny,32,,,,,,,,,b14c05b5-2c94-47cf-83be-6c17f493dbd3,Eggs,3,152.72,8df6ea7f-9f7d-411f-b09a-a7fe47c59780,Eggs,60,46,11,2024-11-25
2024-01-29,29.2,0.9,Rainy,41,,,,Discount,2024-02-09,2024-02-12,30.7,Beef,d99f7cd9-538d-4583-8662-b01335056232,Milk,6,274.13,84c14e69-ede3-4c4c-86e5-e7279070ba5a,Milk,80,34,6,2024-03-15
2024-02-27,16.4,7.4,Snowy,83,,,,Seasonal Offer,2024-01-29,2024-06-21,22.2,Beef,f30df211-d2f0-4069-bea0-39f44f59d0c8,Apples,9,608.77,b01e7215-edb0-4117-8874-7894a3d104c4,Apples,489,70,11,2024-02-28
2024-06-20,21.8,18.3,Snowy,85,,,,Flash Sale,2024-06-11,2024-06-14,45.3,Chicken,9917cca6-a8c6-4578-87c6-1e3f2038240b,Bananas,3,52.31,9f1fab6d-8968-4442-9246-f6fcf25df874,Bananas,112,36,4,2024-09-26
2024-01-14,33.9,15.9,Sunny,43,,,,,,,,,e5e36b4f-69fc-4587-87e9-d87fd1bde8a6,Milk,8,261.37,e0b522ce-bd9e-4af4-9884-54bbd8e412d9,Milk,161,61,1,2024-12-01
2024-05-25,34.0,10.7,Sunny,35,,,,,,,,,6140cc31-63c0-46d0-9602-00896152a086,Chicken,1,41.42,509d7713-c116-4b8d-b363-9fa9f7f47f65,Chicken,405,45,8,2024-08-30
2024-03-26,18.4,15.4,Cloudy,45,New Stephanie,2024-03-15,Sports,,,,,,cc50e5bf-b560-402d-826b-4d25d7a58887,Milk,6,52.04,6b63a4c6-c890-4c59-b1d5-decc60a67d02,Milk,67,74,14,2024-12-07
2024-07-01,15.2,11.2,Snowy,66,North Markville,2024-01-06,Parade,Buy-One-Get-One,2024-02-29,2024-05-12,36.2,Bananas,bc5bbacb-392a-4153-add4-4d580a3209b6,Cheese,1,83.56,c15967d1-3968-423f-a0f7-dbb8cef6902b,Cheese,285,61,11,2024-07-22
2024-06-09,19.3,11.0,Snowy,37,,,,Discount,2024-03-10,2024-07-20,19.0,Beef,6d9a194c-4f41-4e72-b3ed-bed1a5aabbaf,Bananas,10,584.25,d4463468-add6-4639-85d8-cde5442802d9,Bananas,170,47,12,2024-08-11
2024-02-13,31.3,5.3,Rainy,81,Billybury,2024-03-29,Concert,Seasonal Offer,2024-03-13,2024-03-16,46.4,Milk,f38fbdfe-58aa-4fd3-8000-d81d32ac6851,Milk,2,55.92,66f41f61-5691-4ee8-bec2-f1f8d82dab36,Milk,356,65,8,2024-02-15
2024-06-20,19.8,16.8,Cloudy,57,,,,,,,,,29aab42c-583b-456f-b7b8-8b46580caa49,Beef,2,61.44,b3a9ba5e-7922-4dfd-8173-cf5e7ade343a,Beef,456,27,5,2024-06-28
2024-05-12,10.3,0.0,Rainy,62,,,,,,,,,e55444c6-f99b-4f68-8cec-c22e09f6b452,Apples,9,528.44,fc7a1805-0cdb-41ad-af4e-c7ee27182906,Apples,65,69,5,2024-08-16
2024-06-11,32.1,5.6,Sunny,70,,,,,,,,,a9c58565-1958-4408-9d7b-0c3e797a8374,Cheese,6,581.34,2ea8f49e-d0f6-4a9f-bd03-3f62016414ce,Cheese,67,76,13,2025-03-01
2024-02-10,17.6,18.6,Cloudy,20,,,,Seasonal Offer,2024-02-15,2024-06-27,46.5,Milk,e16baa64-6df1-412a-8a9f-6ef45270f5e4,Bread,10,601.35,6923b880-7d52-4e0a-a885-55e6c9ed60f6,Bread,359,86,1,2024-02-10
2024-04-15,12.2,5.9,Rainy,39,,,,Seasonal Offer,2024-01-26,2024-03-20,10.2,Beef,1ed71e67-69e6-4a04-8bcc-92b33da40101,Milk,1,5.85,3b43bbf1-3a79-4bda-bf2a-2ce920844570,Milk,467,100,11,2024-05-13
2024-07-14,17.5,7.6,Sunny,44,Farleyfort,2024-03-13,Parade,Flash Sale,2024-05-14,2024-07-02,43.8,Beef,2d63a706-38a3-4767-bcae-7ac8944c3012,Chicken,9,577.06,7f0d2269-672e-468a-9fb8-41beca601384,Chicken,110,67,3,2024-08-31
2024-04-16,26.3,4.4,Rainy,49,Travisstad,2024-07-04,Concert,,,,,,69c88125-1a03-4c4f-b2f2-27784e191d36,Bread,7,53.75,0a23a53b-8b9f-4897-9575-017a7e801715,Bread,470,37,7,2024-09-10
2024-03-19,28.8,16.1,Snowy,73,West Lisamouth,2024-02-12,Festival,,,,,,98eec584-bbc6-45e5-8e4b-e0fc9c52de57,Bananas,2,83.25,1a46e1f7-02d9-432b-8bd0-6313646b4ca8,Bananas,263,72,12,2024-10-25
2024-03-24,15.0,16.8,Snowy,90,,,,,,,,,7b6ccf05-d255-4ebe-93b4-8750ae6f383a,Beef,3,256.29,6c701a67-8153-4e4d-9e86-8cff305ce3b5,Beef,291,62,9,2024-10-08
2024-06-19,31.9,8.0,Rainy,31,,,,Discount,2024-06-20,2024-07-16,21.5,Bananas,d46489c7-dda4-4e97-acff-9b1a74696fea,Apples,5,236.84,7ed81204-9e96-458c-8d94-a41ff4c4d58d,Apples,55,54,13,2024-08-19
2024-01-18,34.6,3.4,Cloudy,24,,,,,,,,,ec4b22aa-ed31-45cf-885b-44cf680ea070,Bananas,7,10.64,c9655069-03ab-48d4-a52f-2a4dce85ffc8,Bananas,320,95,12,2024-03-24
2024-05-04,31.9,11.0,Rainy,66,,,,,,,,,05452340-91af-4b4c-a885-c40afa192269,Bananas,3,215.24,3c9f8a47-1aae-4239-b750-684846a6e703,Bananas,428,87,6,2024-06-21
2024-05-27,20.7,3.3,Rainy,64,,,,,,,,,e57d58c3-9a3b-49e1-a2ad-fa238b624cba,Bananas,5,231.75,331043c0-2d0b-4019-a015-0cadea483032,Bananas,98,70,9,2024-10-15
2024-05-02,30.3,1.7,Snowy,44,,,,,,,,,0b640f89-1813-4867-bd8d-245831bcdbbd,Milk,8,351.94,b96c5a02-6c9a-4ae1-9db5-bc454673baeb,Milk,142,62,9,2024-05-13
2024-06-26,32.2,8.1,Cloudy,79,Bakershire,2024-03-12,Festival,,,,,,e7111f8c-c8c6-4421-aca8-cedd1e5e8cbc,Eggs,1,73.06,a493dda3-3fa2-453d-b0f1-4babcba54cc0,Eggs,432,30,13,2024-12-13
2024-05-18,25.4,8.3,Sunny,54,,,,,,,,,b91d48bc-e369-4897-8cb2-be399c9b1c5a,Bananas,6,518.77,f65b6c07-daf5-431e-8a2d-a16a38a35ad4,Bananas,366,80,5,2024-07-16
2024-01-23,25.4,5.1,Snowy,93,,,,,,,,,71e30f1c-4c27-4366-b4e9-e1ec685ad5a2,Bread,9,639.63,8c9fc947-1df9-4cd0-959d-1bc71602752d,Bread,493,78,1,2024-08-08
2024-05-21,22.9,17.7,Sunny,57,,,,Discount,2024-07-22,2024-07-23,10.0,Beef,9f9feb06-f84f-48c7-831d-11a67baf0fbb,Bread,9,143.65,a001e23a-d354-4b5d-b3cc-c278355f1959,Bread,446,72,8,2025-03-01
2024-03-11,18.2,2.4,Rainy,22,,,,,,,,,cfe01446-b5ed-43e5-931b-ebc2ebf2cf1e,Cheese,2,149.28,a1ae8091-c88a-4f65-9da3-b4ae2a0c959a,Cheese,73,24,9,2024-06-07
2024-03-30,23.7,17.3,Cloudy,70,,,,,,,,,ad47ffbe-ca49-42f2-98e8-6080a6546ea3,Beef,5,494.66,8dcd4de4-3ba5-4529-a07b-1aeeb10b7217,Beef,208,45,1,2024-06-22
2024-01-14,33.7,18.7,Rainy,96,Foxmouth,2024-03-13,Concert,,,,,,3fd67cc1-43d8-4af3-94e7-ba980eec64d3,Beef,7,46.88,a7b75795-fe04-441a-963b-285a791b731c,Beef,252,56,8,2025-06-18
2024-03-05,25.7,12.8,Snowy,84,,,,,,,,,6040ceca-836e-42bf-bbb2-db8700fde9e8,Milk,1,93.6,2ccd0bf0-5b4e-4717-920c-dff49af61ae1,Milk,255,24,11,2024-03-08
2024-05-27,17.9,19.2,Cloudy,63,Baldwinberg,2024-05-08,Festival,Seasonal Offer,2024-05-07,2024-07-05,38.2,Beef,f65042f7-f33b-458f-9287-c405d1bc4ab1,Beef,7,472.42,01a5d8ff-c8b2-4522-bc20-bdbc6e536277,Beef,423,95,2,2025-04-29
2024-06-16,17.5,16.0,Sunny,27,,,,Flash Sale,2024-05-28,2024-06-16,40.8,Milk,eb3c32cc-7839-441d-922f-210ba2b655ef,Beef,7,222.38,e4638369-6092-4add-8b2f-552921601cbf,Beef,168,18,11,2024-10-10
2024-01-17,26.9,1.8,Snowy,27,,,,,,,,,dd9e736f-0ac7-477e-86a2-a92dd2f4f733,Milk,9,561.84,fdb95d85-fc40-410e-b34c-3336317b0ab6,Milk,399,20,8,2024-02-13
2024-05-29,16.7,15.0,Snowy,97,East Brent,2024-04-26,Sports,Buy-One-Get-One,2024-02-03,2024-07-03,46.8,Eggs,af2ef29e-9334-46db-8370-2f336036b9bf,Cheese,1,47.75,34cd6699-f203-441f-bb38-3143bd03cc11,Cheese,417,86,5,2024-07-14
2024-02-02,23.9,15.3,Sunny,92,,,,Discount,2024-06-28,2024-07-12,49.6,Bread,eb795c47-384d-40be-92f5-e5adf6e383a7,Chicken,6,114.02,bd8265c5-2453-419c-a334-07cc79364533,Chicken,310,99,11,2024-07-22
2024-05-28,13.6,4.6,Rainy,69,New Michaelborough,2024-04-11,Sports,,,,,,cf4d0e77-b53c-4b47-b1ff-3ccdf3c04779,Eggs,7,469.14,c81d8d1b-a5f4-4623-bc9a-947ebd72f36c,Eggs,441,87,13,2024-06-30
2024-04-19,16.4,13.0,Cloudy,69,,,,,,,,,e2d1e73f-a0ca-4da2-b413-dd87f0db173d,Cheese,2,189.43,722a42f1-f573-4c0d-a153-b6261fce3716,Cheese,159,76,5,2024-04-23
2024-06-16,24.5,3.4,Rainy,97,,,,,,,,,63f97abc-a6c7-4a8e-b701-a41eb66d5c0a,Bananas,6,483.29,02cb0be3-aecd-4203-97d1-a87678a04b27,Bananas,272,89,5,2024-06-17
2024-03-11,33.6,11.7,Sunny,80,,,,Seasonal Offer,2024-02-16,2024-05-07,48.2,Bread,994ea8f9-e451-49a3-b4d1-9612b9732a8f,Apples,1,21.59,c92bbdec-0e3d-4628-883e-ecd389f35eb1,Apples,186,71,14,2024-06-02
2024-04-15,29.5,11.8,Cloudy,77,Kingchester,2024-05-27,Parade,,,,,,3e38a956-a5e9-40be-94c7-c7f30e12d6a1,Beef,9,618.05,79da642e-858a-4039-b5a7-065e415d2858,Beef,454,29,11,2024-05-03
2024-03-02,30.2,13.0,Cloudy,92,,,,Seasonal Offer,2024-01-07,2024-07-01,46.7,Bananas,e13ba338-8f65-41e2-a214-7ca4ddc3ee6a,Bananas,6,93.93,7bed3b55-a200-43e7-b8b4-2feaac74804f,Bananas,495,39,7,2024-09-10
2024-02-13,11.9,0.0,Rainy,33,,,,,,,,,d848d239-8cf7-4603-8f2d-c82163f1a46d,Chicken,7,95.4,fa11a3d9-8036-4b0d-9c53-28d29ea8d344,Chicken,233,31,12,2024-04-06
2024-01-18,16.0,18.1,Cloudy,62,,,,Discount,2024-04-26,2024-07-23,5.2,Chicken,5747749b-02ab-4d45-90c9-a1bc0314397d,Cheese,10,189.37,de05df6d-7510-43d4-90e6-bdb6eee55be5,Cheese,496,85,10,2024-07-02
2024-03-15,10.2,16.9,Sunny,37,,,,,,,,,ede7fe7f-917c-4968-82d4-a1fc707e7a65,Cheese,4,82.73,bc0c1ca5-a284-4bc9-ab5f-565f43d431ef,Cheese,400,36,3,2025-03-18
2024-05-30,11.7,7.6,Snowy,74,,,,Flash Sale,2024-03-03,2024-05-22,41.4,Beef,14b4d1c8-b1b5-465b-9215-bb689ba491c8,Chicken,7,265.02,8983a2fa-8a5f-4a3e-95b3-71bb8c21e472,Chicken,372,25,4,2024-06-21
2024-06-16,11.7,16.5,Rainy,56,Christopherbury,2024-06-23,Concert,Discount,2024-06-01,2024-06-01,27.0,Bananas,cfcb39a6-1571-4ee5-a299-ea86e0cf4b6b,Bananas,3,193.9,c728cce5-b715-4a4e-a535-36aee981c71f,Bananas,240,64,10,2024-07-15
2024-06-19,18.9,11.1,Sunny,49,,,,,,,,,9aa4e58e-4236-4d4d-bfa8-b9b88ac1c98a,Cheese,8,201.9,1413d161-effb-4de1-a074-ac05e0d2522c,Cheese,104,49,2,2024-09-28
2024-04-30,12.5,15.1,Snowy,28,South Amanda,2024-03-01,Concert,Seasonal Offer,2024-02-09,2024-03-17,21.2,Bread,07493dcb-80ee-4362-8ad4-f723359957bc,Milk,2,13.78,d4a96299-4c99-4b94-b25f-ce103564c9fd,Milk,152,54,12,2024-05-01
2024-05-09,29.7,16.0,Sunny,30,Mooreville,2024-05-29,Sports,Discount,2024-03-06,2024-04-04,39.1,Bread,d72e011d-fddf-42cc-bd14-e8d1f1847230,Cheese,9,859.5,548a3950-58a3-408b-a47e-8b44c55bb32a,Cheese,56,81,14,2024-07-14
2024-05-01,24.6,2.5,Snowy,70,Martinville,2024-05-12,Sports,Seasonal Offer,2024-03-02,2024-03-11,20.7,Eggs,993ae6b4-c2c3-4079-aad1-78567c40fee4,Bananas,9,349.66,825acc5f-7f5b-414d-b61a-a0253b6bfb4d,Bananas,178,54,8,2024-05-11
2024-05-26,34.2,14.7,Rainy,54,,,,,,,,,5adfcef9-0889-4f15-b89c-dd8a45c208db,Apples,6,463.3,39f2fbba-7251-4857-a808-b750255219ae,Apples,384,96,14,2024-10-16
2024-02-12,14.9,3.8,Snowy,63,,,,,,,,,e9c82435-dd3f-4484-8954-28ee9f645fee,Milk,8,143.44,79485421-32e2-47ca-bb1d-5590b16891a5,Milk,180,76,11,2024-02-28
2024-06-20,26.5,5.8,Snowy,73,Jasonstad,2024-05-14,Festival,,,,,,06908a26-22ab-4925-92ba-315f4370605a,Bananas,4,74.37,954b6506-30c1-4ef9-9cce-de86c4200af3,Bananas,440,75,10,2025-04-26
2024-02-11,31.4,4.0,Sunny,77,,,,Seasonal Offer,2024-05-15,2024-05-17,47.1,Beef,3917e5ac-318c-42b1-87c5-0422cc96c33e,Eggs,5,157.97,6ca7c7a6-0602-400e-9c50-c3031f1acb77,Eggs,95,88,14,2024-11-21
2024-07-10,19.3,10.1,Rainy,71,,,,Flash Sale,2024-02-26,2024-04-27,19.2,Eggs,18414196-0459-4d2c-b44f-62986e2dba4f,Cheese,1,95.97,b7570e61-ef7d-4d1b-a1b2-524afaab9f4a,Cheese,381,41,2,2024-08-07
2024-05-25,31.3,2.4,Rainy,75,,,,Seasonal Offer,2024-05-31,2024-06-29,39.5,Beef,14e4857b-78e3-4084-8c46-ef50bd3fb8d6,Beef,8,299.42,1d9711f2-b24c-460d-ac40-deb564d162ce,Beef,381,89,11,2024-06-05
2024-06-14,10.8,9.7,Snowy,54,,,,Buy-One-Get-One,2024-07-16,2024-07-20,25.4,Cheese,0128a633-0c9d-4182-85f1-4436359ad6a6,Milk,9,314.7,b4d6d650-4217-43cd-8645-f4f7ab41d74f,Milk,284,79,13,2025-03-12
2024-02-09,26.7,15.8,Cloudy,25,Ochoaview,2024-05-18,Festival,,,,,,8c4aa785-4c3c-4417-840e-89364e585d4f,Bread,9,476.58,52fe1c42-74e3-485e-b94c-b38667baf03c,Bread,149,83,11,2024-03-21
2024-02-24,33.4,12.0,Rainy,63,,,,Seasonal Offer,2024-02-23,2024-04-11,20.2,Eggs,08200ff8-f01d-4dd2-a877-74a99164b98b,Chicken,1,43.09,13b7867e-7c23-4344-b67b-27e5958c9081,Chicken,438,44,14,2024-03-14
2024-03-30,17.3,13.2,Snowy,81,,,,Buy-One-Get-One,2024-04-01,2024-05-16,32.2,Apples,04187770-a1e3-44d0-9063-f06eef6ec93f,Bananas,10,504.52,3fea61b4-ff7d-46ce-9e84-a6a8f2e07bef,Bananas,58,58,2,2024-04-13
2024-06-24,28.2,18.5,Rainy,31,,,,Seasonal Offer,2024-07-11,2024-07-15,9.7,Apples,19336f6b-57a0-4dbd-a00f-e04922886d54,Chicken,7,543.45,b259c658-8d8f-4009-9982-cd0cc0bd03c2,Chicken,311,95,11,2024-10-12
2024-02-04,13.4,8.3,Rainy,20,,,,,,,,,3fc6bfb4-9534-4410-b1b1-4fec32f4dea7,Bananas,10,424.65,a6576d9b-9791-4876-bc2d-aa9782fbae02,Bananas,308,69,3,2024-03-07
2024-01-24,26.2,18.5,Rainy,40,,,,Buy-One-Get-One,2024-05-09,2024-07-11,47.2,Eggs,efdd92ea-110b-4e91-82c9-dbd2082ca7b7,Bread,8,358.57,f9009458-22a2-43b2-b22d-52780ac15031,Bread,84,18,10,2024-02-04
2024-03-04,20.1,19.6,Rainy,76,,,,,,,,,6a0ddd2f-cb6a-4332-a48b-d78baaf49461,Cheese,1,28.4,9912fd97-7098-4e56-b2cc-6f8caecae5ee,Cheese,354,21,1,2024-04-20
2024-01-25,25.2,13.7,Sunny,82,Hawkinsside,2024-06-06,Concert,,,,,,56db5c07-f851-4ae5-86f7-8ae078f0e6d2,Bananas,4,145.71,dced8019-b4c5-4143-9010-407ec526f1a3,Bananas,50,65,13,2024-12-29
2024-03-20,29.6,12.4,Snowy,68,,,,Flash Sale,2024-04-07,2024-04-21,46.3,Cheese,3d0b6514-efa8-41d4-951d-5e0c137c6c90,Eggs,2,28.67,03652ea7-999d-462d-9c6e-bccd17b4687f,Eggs,431,34,7,2024-09-01
2024-03-28,13.3,4.7,Snowy,66,,,,,,,,,09e69736-86cb-4beb-a1ec-3f7850e6e363,Bananas,5,61.37,0c388a3c-49bf-4165-8efa-fb2f0e5e725d,Bananas,486,45,4,2024-12-14
2024-03-08,34.0,18.7,Rainy,66,,,,,,,,,34c72dab-5e1d-423d-b9e1-fff33fbca69e,Beef,10,706.78,9b37be65-7242-4b82-adab-ffe772ee492a,Beef,207,29,7,2024-11-19
2024-07-20,34.9,8.5,Rainy,76,,,,Seasonal Offer,2024-01-23,2024-03-30,9.8,Apples,3928a7c0-c3df-4955-9483-9142fbf4dd02,Bananas,6,29.35,8258ed64-fb8a-4a22-986b-5979207da5ca,Bananas,170,100,4,2024-07-30
2024-03-16,21.7,16.9,Cloudy,36,,,,,,,,,9c35e0ac-0c6f-4816-8e41-4df6cedb642b,Bananas,9,254.65,a6473a1b-4a99-4306-9ee3-ed32db1b4ef6,Bananas,84,94,7,2024-04-03
2024-01-09,11.3,17.2,Snowy,51,,,,,,,,,a652b154-9322-4008-a2b7-44e5d6ee0410,Milk,7,539.59,3a800469-6062-4c57-9c71-3771c3939c32,Milk,453,80,9,2024-01-19
2024-02-07,21.1,5.3,Rainy,75,,,,Buy-One-Get-One,2024-01-12,2024-04-26,16.7,Eggs,5b10a39d-37f6-42e6-9eb4-11453fafbb45,Bananas,2,61.33,aec096d0-cba8-43f6-83b0-2d64a0c1cdd1,Bananas,496,38,9,2024-06-20
2024-05-05,30.7,11.9,Cloudy,71,,,,Buy-One-Get-One,2024-03-08,2024-05-07,39.3,Apples,4b6cada2-497f-4454-8d79-a0c2fdfee266,Eggs,10,869.37,29f857ca-76f8-4f35-a928-9c025726846b,Eggs,261,39,4,2025-05-29
2024-03-29,21.4,7.5,Cloudy,44,,,,,,,,,ef53e444-76b7-4a69-909b-d170d52d7dd5,Milk,3,205.09,f8697900-001b-4897-af76-64e08938925e,Milk,52,80,8,2024-10-26
2024-01-09,17.7,16.3,Rainy,45,Hoffmanton,2024-06-01,Concert,Flash Sale,2024-05-13,2024-07-01,21.2,Apples,80fbc8f5-1c76-445a-a179-3bbe483672ef,Chicken,4,334.11,c8ac6a87-bf81-4e3e-80f8-91fa21d593c4,Chicken,53,84,13,2024-01-17
2024-02-05,24.7,14.0,Snowy,24,,,,,,,,,5ca9b08e-d915-4cc0-bf15-f2d8390d13bd,Milk,3,283.59,ad15d456-ce31-4196-b1f8-e9abd6ba830e,Milk,202,86,3,2024-03-27
2024-02-10,12.2,10.0,Rainy,100,,,,,,,,,0fe3e433-1465-4be4-9890-56c1a8b5dd04,Beef,10,948.51,a86ec6df-c707-4f7f-9eb5-936599904714,Beef,239,32,13,2025-04-28
2024-03-26,12.7,14.9,Cloudy,57,,,,Seasonal Offer,2024-05-24,2024-06-02,47.8,Milk,c1be7642-da5b-4941-afd1-157e9946d79c,Chicken,1,32.17,9ca6e4b4-dd03-47de-9bce-27b78118fbca,Chicken,357,45,14,2024-04-14
2024-06-07,23.1,2.5,Cloudy,77,East Katherine,2024-04-16,Festival,,,,,,3ff5fc30-39c3-4872-935f-63eae4b3c60b,Bread,4,166.29,8eeb58e6-ed42-414b-b2ce-02b42d6fa479,Bread,218,18,6,2024-11-20
2024-02-25,33.3,1.5,Rainy,88,,,,Seasonal Offer,2024-07-10,2024-07-10,22.8,Apples,7e998abf-528f-4b92-9a52-024a7586b852,Eggs,1,98.51,0d2b51b5-4650-4aff-9e07-dbf6dc93b1b7,Eggs,115,64,4,2024-08-16
2024-03-06,16.5,10.1,Snowy,75,,,,,,,,,892d3086-a621-4d23-97b4-77f13eb2090f,Milk,6,99.32,de250ca6-acc8-413a-9df5-100908cb75d6,Milk,461,57,11,2024-06-27
2024-06-15,25.1,9.9,Snowy,100,,,,Discount,2024-05-10,2024-06-01,20.7,Eggs,ff8b8910-7c51-4b98-b444-e407d943d271,Eggs,4,357.12,fa0613bb-31b7-4806-9baa-1eb658c6fbdd,Eggs,342,30,5,2024-07-20
2024-02-08,24.9,7.6,Rainy,88,,,,,,,,,e90978c8-ea60-432e-804a-39f1c78f325a,Eggs,9,611.74,3a0ddcfb-e088-4bfe-9051-aa2fdf0b962d,Eggs,326,24,8,2024-04-13
2024-07-10,18.0,7.2,Snowy,23,,,,Seasonal Offer,2024-01-12,2024-03-06,13.8,Milk,1b6e1fa1-1c52-4112-b287-8e843a72e303,Bread,9,512.42,d6132f52-6ab6-4281-b2f5-6972b5b56cf5,Bread,107,78,13,2024-07-14
2024-03-03,20.7,11.2,Cloudy,88,,,,Flash Sale,2024-02-22,2024-03-11,22.9,Cheese,d7262778-52e4-4695-8dfe-c86f3e25b705,Milk,1,49.43,35b102f6-5a5a-461d-b702-99e3eca75983,Milk,138,90,14,2024-04-23
2024-02-14,11.5,12.4,Cloudy,23,,,,Seasonal Offer,2024-02-27,2024-03-14,11.1,Eggs,77499652-9e18-4933-aea6-af3cb77114fb,Bread,4,387.52,7aa4eb12-8f3a-4318-b650-b920628401c4,Bread,309,76,7,2024-10-09
2024-01-27,15.3,1.1,Rainy,49,,,,,,,,,adcdd6e6-228a-4065-ba2d-a050bb05f0af,Cheese,9,491.67,ec655cb6-7ea9-43ca-944b-c8d0b5b4fa1b,Cheese,438,37,10,2024-04-01
