Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold,Price_per_Weight,Days_to_Expiration
PID105117,Nothing And,3,18,2024-01-06,0.7171717171717172,0.7329499934691657,2023-06-30,0.9795793342862978,190,1.75,Large,A,0,0.5597596195921702,190
PID105118,Bad Subject,1,11,2024-01-23,0.9090909090909092,0.7972553222469261,2023-05-17,0.7551562180927099,251,3.52,25.960219887147755,2%,0,0.21453301650361079,251
PID105119,Pull Off,3,18,2024-01-15,0.43434343434343436,0.7312570045174835,2023-11-05,0.583622626097611,71,9.86,Large,A,0,0.05919093570969686,71
PID105120,Successful Talk,5,21,2024-11-01,0.29292929292929293,0.6226260517293516,2023-06-10,0.3279558913620584,510,3.61,Unripe,4.089597769288832,0,0.09084650730250925,510
PID105121,Seat Now,2,14,2024-07-23,0.787878787878788,0.4740720683620761,2023-04-14,0.6052685317541353,466,9.01,Deli Meats,Soft,0,0.06717741750878306,466
PID105122,Allow Market,2,3,2024-03-30,0.6161616161616162,0.5949208223024687,2023-09-24,0.8145803553195835,188,6.27,Sausages,Semi-Soft,0,0.12991712206053965,188
PID105123,Because Trouble,3,10,2024-09-01,0.48484848484848486,0.8536043673468842,2023-07-26,0.5270573820706556,403,6.78,Small,A,0,0.07773707700157162,403
PID105124,Record Administration,3,10,2024-03-15,0.6060606060606062,0.9392046893293344,2023-05-11,0.9818256075148052,309,3.42,Medium,A,0,0.2870835109692413,309
PID105125,Worry Hour,3,18,2024-10-16,0.4545454545454546,0.24729404833650243,2023-03-04,0.9773330610577907,592,6.44,Medium,A,0,0.15175979208971904,592
PID105126,See Never,3,18,2024-02-26,0.5252525252525253,0.38908469486337915,2023-10-17,0.7863998366346744,132,6.75,Small,A,0,0.11650367950143324,132
PID105127,Raise Which,4,8,2024-05-28,0.060606060606060615,0.9540697193800121,2023-11-15,0.43741065958750264,195,5.99,Freshly Squeezed Juices,Preservatives,1,0.0730234824019203,195
PID105128,Also List,1,20,2024-02-15,0.7373737373737375,0.7842591773416058,2023-12-25,0.9961200735143966,52,0.46,28.53393873744654,2%,0,2.1654784206834705,52
PID105129,Outside Lot,2,3,2024-08-20,0.6565656565656567,0.48712737749348006,2023-05-07,0.06902185011231367,471,3.14,Deli Meats,Hard,0,0.021981480927488427,471
PID105130,Way As,2,3,2024-03-07,0.6464646464646465,0.5031559503283313,2023-10-08,0.1566265060240964,151,5.24,Pre-made Salads,Semi-Soft,0,0.02989055458475122,151
PID105131,Fear Condition,5,9,2024-07-22,0.9797979797979799,0.8928552904172677,2023-03-15,0.47600571778639983,495,3.8,Unripe,3.060540094421137,0,0.1252646625753684,495
PID105132,Else Present,0,2,2024-06-06,0.42424242424242425,0.8855234126593162,2023-02-26,0.8341841944047377,466,4.42,Cakes,Fruit,0,0.18872945574767822,466
PID105133,Decide Gun,5,21,2024-12-22,0.38383838383838387,0.4641119700488325,2023-08-25,0.7753726771492753,485,2.32,Ripe,1.6293263504515598,0,0.3342123608402049,485
PID105134,Make Threat,5,21,2024-12-16,0.35353535353535354,0.7515583228121976,2023-01-18,0.828057994690627,698,2.71,Unripe,8.15442813858145,0,0.3055564556053974,698
PID105135,Concern Hotel,3,10,2024-06-08,0.030303030303030304,0.8013693253743035,2023-02-13,0.9213804370022464,481,3.22,Small,AA,1,0.28614299285784045,481
PID105136,Region Capital,1,5,2024-08-13,0.41414141414141414,0.010736706800286933,2023-06-12,0.007964059628343883,428,3.29,20.54930139112575,2%,0,0.0024206868171258,428
PID105137,Home Management,6,4,2024-12-07,0.5454545454545455,0.2270983106230649,2023-08-02,0.4627322850724934,493,2.72,Steak,Shellfish,0,0.17012216362959315,493
PID105138,Pick General,4,8,2024-02-08,0.23232323232323232,0.7563016483966957,2023-05-19,0.936287522973249,265,7.85,Freshly Squeezed Juices,Sugar,0,0.11927229592015912,265
PID105139,Quickly Almost,5,21,2024-10-30,0.33333333333333337,0.9234779229471866,2023-06-27,0.3154992852767,491,3.6,Ripe,8.28572806400221,0,0.08763869035463889,491
PID105140,This Hope,4,19,2024-04-24,0.0,0.0023841749998974385,2023-09-07,0.8578721666326323,230,9.78,Smoothies,,0,0.08771699045323439,230
PID105141,Morning Century,0,12,2024-11-20,0.5353535353535355,0.04942582446631766,2023-04-21,0.9426179293444967,579,4.92,Pastries,Cream,0,0.19158901002936926,579
PID105142,Remember By,1,5,2024-06-09,0.010101010101010102,0.3636162578364331,2023-02-10,0.4664080049009598,485,0.59,18.210552242068857,Whole,0,0.7905220422050167,485
PID105143,Seven Music,0,1,2024-02-05,0.4444444444444445,0.09289750089423245,2023-08-13,0.26015928119256687,176,5.44,Bread,Custard,0,0.047823397278045375,176
PID105144,Those Continue,4,19,2024-02-12,0.8585858585858587,0.7343874759856518,2023-09-24,0.8303042679191343,141,2.69,Smoothies,,0,0.3086632966242135,141
PID105145,Scientist Under,4,8,2024-09-26,0.41414141414141414,0.5184518271416942,2023-10-28,0.03410251174188279,334,9.37,Freshly Squeezed Juices,Preservatives,0,0.003639542341716414,334
PID105146,Decade Course,4,19,2024-09-02,0.22222222222222224,0.14939658538159895,2023-04-07,0.2215642229936696,514,2.29,Smoothies,Sugar,0,0.09675293580509589,514
PID105147,Perhaps Investment,0,12,2024-04-26,0.3434343434343435,0.1657878234120953,2023-12-30,0.5589136205840312,118,3.74,Pastries,Cream,0,0.1494421445411848,118
PID105148,Follow Seven,6,4,2024-01-02,1.0,0.9103296602915028,2023-06-26,0.2470900551357974,190,1.38,Steak,,0,0.17905076459115754,190
PID105149,Assume Decade,7,14,2024-06-26,0.32323232323232326,0.6215645644953263,2023-06-29,0.45599346538697166,363,9.75,Pre-made Salads,Gluten-Free,0,0.046768560552509914,363
PID105150,Allow Behind,1,11,2024-02-23,0.8383838383838385,0.3499031130688353,2023-12-01,0.3432713906473351,84,5.48,15.231479850048924,Skim,0,0.06264076471666698,84
PID105151,Month Home,0,2,2024-08-09,0.050505050505050504,0.8378151218845755,2023-06-11,0.22136001633653257,425,9.04,Cakes,Custard,1,0.024486727470855375,425
PID105152,Themselves Fast,1,22,2024-03-02,0.6161616161616162,0.09717513618818442,2023-08-25,0.7167653665509496,190,1.83,10.545766432039052,Skim,0,0.3916750636890435,190
PID105153,Mother Around,2,16,2024-10-27,0.22222222222222224,0.433931297451349,2023-05-03,0.6834796814376151,543,3.22,Sausages,Hard,0,0.2122607706327997,543
PID105154,Fund Fly,5,21,2024-12-26,0.060606060606060615,0.38204783529786523,2023-03-02,0.06881764345517663,665,6.63,Unripe,0.6058339925420109,0,0.010379735061112614,665
PID105155,Sound Final,3,18,2024-10-29,0.8686868686868688,0.6857575389513868,2023-03-06,0.4104553808454156,603,4.87,Medium,AA,0,0.08428241906476706,603
PID105156,Research Office,7,7,2024-10-01,0.5656565656565657,0.7741074677596532,2023-05-15,0.3126403920767817,505,4.05,Fresh Pasta,,0,0.07719515853747697,505
PID105157,Since Question,3,18,2024-10-16,0.38383838383838387,0.5201245359392979,2023-03-02,0.9240351235450278,594,8.55,Small,AA,0,0.1080742834555588,594
PID105158,Drive Radio,6,4,2024-07-09,0.3434343434343435,0.1731549722573461,2023-01-12,0.8425566673473557,544,9.13,Whole,,0,0.09228441044330292,544
PID105159,Listen Computer,0,1,2024-10-07,0.33333333333333337,0.6284103297535132,2023-04-09,0.387175821931795,547,5.28,Bread,Fruit,0,0.07332875415374905,547
PID105160,Sport Interesting,4,8,2024-01-12,0.7474747474747476,0.5421759646462369,2023-08-09,0.03879926485603431,156,9.62,Freshly Squeezed Juices,,0,0.004033187614972382,156
PID105161,My Rule,0,12,2024-06-07,0.6666666666666667,0.6301169444537189,2023-01-29,0.07371860322646519,495,7.36,Pastries,,0,0.010016114568813204,495
PID105162,Condition Remain,6,4,2024-06-01,0.15151515151515152,0.1493417883819722,2023-02-05,0.9932611803144783,482,2.77,Whole,Fish,0,0.3585780434348297,482
PID105163,Window Build,6,6,2024-11-26,0.33333333333333337,0.059798064775356305,2023-03-18,0.9217888503165204,619,0.59,Fillet,,0,1.5623539835873228,619
PID105164,Ready Just,4,8,2024-04-11,0.787878787878788,0.7943610062025436,2023-02-26,0.2734327139064734,410,1.43,Freshly Squeezed Juices,Preservatives,0,0.1912116880464849,410
PID105165,Result Fall,6,6,2024-10-02,0.9595959595959597,0.8231399891703778,2023-12-19,0.9056565244026956,288,4.5,Ground,,0,0.20125700542282124,288
PID105166,Skin Yes,2,14,2024-10-10,0.8383838383838385,0.30963090072165833,2023-11-27,0.4804982642434144,318,6.65,Pre-made Salads,Hard,0,0.07225537808171645,318
PID105167,Simply Vote,6,6,2024-12-21,0.6666666666666667,0.6936075971448996,2023-07-14,0.11353890136818462,526,5.69,Fillet,Shellfish,0,0.01995411271848587,526
PID105168,Win True,7,14,2024-10-14,0.060606060606060615,0.01750546501184143,2023-10-07,0.8072289156626506,373,8.85,Pre-made Salads,,0,0.0912123068545368,373
PID105169,Think Cost,3,18,2024-06-03,0.7676767676767677,0.7843586627809431,2023-03-20,0.49336328364304677,441,5.14,Medium,AA,0,0.09598507463872506,441
PID105170,Surface Financial,4,19,2024-06-03,0.8585858585858587,0.21665764064061843,2023-12-11,0.5658566469266899,175,6.71,Smoothies,Preservatives,0,0.08433034976552756,175
PID105171,Provide Vote,0,2,2024-07-14,0.5555555555555557,0.9490237897103422,2023-11-02,0.755768838064121,255,2.3,Cakes,,0,0.32859514698440045,255
PID105172,Decade Agreement,6,0,2024-11-12,0.8181818181818183,0.3830869218540662,2023-01-26,0.6303859505819891,656,3.35,Steak,Fish,0,0.18817491062148928,656
PID105173,Make His,4,19,2024-03-22,1.0,0.8756034059816815,2023-06-04,0.2619971411068001,292,5.64,Smoothies,,0,0.04645339381326243,292
PID105174,Learn Through,7,14,2024-01-13,0.6666666666666667,0.263151087025642,2023-02-05,0.6973657341229326,342,0.64,Pre-made Salads,Gluten-Free,0,1.089633959567082,342
PID105175,Hour Note,6,17,2024-03-19,0.4545454545454546,0.43788400023420077,2023-07-16,0.48580763732897697,247,7.81,Whole,,0,0.06220328262855019,247
PID105176,Difficult Hotel,4,19,2024-06-30,0.4444444444444445,0.772127150843914,2023-03-28,0.8254033081478457,460,4.75,Smoothies,,0,0.1737691175048096,460
PID105177,Mind Trouble,3,10,2024-01-29,0.7272727272727274,0.49807973655226884,2023-03-16,0.9454768225444151,319,1.66,Small,AA,0,0.5695643509303706,319
PID105178,Hour Project,3,18,2024-05-22,0.9494949494949496,0.6542427005560708,2023-05-30,0.4992852767000205,358,6.72,Medium,AA,0,0.07429840427083638,358
PID105179,Leg Effort,7,7,2024-07-19,0.35353535353535354,0.17057990974817555,2023-10-21,0.6910353277516849,272,5.47,Fresh Pasta,Gluten-Free,0,0.12633186979007036,272
PID105180,Citizen Myself,3,10,2024-02-08,0.15151515151515152,0.2603137171383471,2023-12-04,0.2671023075352257,66,6.54,Small,AA,0,0.04084133142740454,66
PID105181,Require Win,2,14,2024-05-29,0.8080808080808082,0.3540956900481792,2023-06-16,0.8836022054318972,348,6.76,Pre-made Salads,Soft,0,0.1307103854189197,348
PID105182,Forget Position,1,22,2024-05-17,0.1414141414141414,0.8131099014231217,2023-06-21,0.909332244231162,331,8.67,7.7018769778062754,Skim,1,0.10488261179136817,331
PID105183,Movement On,3,10,2024-03-30,0.21212121212121213,0.23921765119199656,2023-12-23,0.06555033694098429,98,7.82,Medium,A,0,0.00838239602825886,98
PID105184,Experience Relate,0,12,2024-05-21,0.8686868686868688,0.7843269256831856,2023-05-23,0.46865427812946703,364,9.17,Pastries,Custard,0,0.05110733676439117,364
PID105185,Design Task,0,1,2024-01-31,0.8989898989898991,0.15774857218464466,2023-05-19,0.27608740044925467,257,3.6,Bread,,0,0.0766909445692374,257
PID105186,President Care,5,21,2024-01-29,0.4545454545454546,0.8855882257239718,2023-04-10,0.3567490300183786,294,7.91,Overripe,8.144959302498865,0,0.0451010151729935,294
PID105187,Defense Book,3,18,2024-01-21,0.6767676767676769,0.6300772644424522,2023-06-13,0.5850520726975701,222,3.76,Small,A,0,0.1555989555046729,222
PID105188,Network Hard,5,21,2024-11-28,0.47474747474747475,0.17875243464603813,2023-10-07,0.46007759852971214,418,2.32,Unripe,3.5059272268776165,0,0.19830930971108282,418
PID105189,Point Know,3,10,2024-03-08,0.494949494949495,0.6675545101360371,2023-07-21,0.495609556871554,231,2.37,Small,A,0,0.20911795648588777,231
PID105190,Company Expect,2,14,2024-10-28,0.13131313131313133,0.8185199678783542,2023-01-09,0.5844394527261589,658,7.73,Deli Meats,Hard,1,0.0756066562388304,658
PID105191,Eight Mouth,5,21,2024-07-04,0.8383838383838385,0.19304881569580223,2023-01-05,0.5460486011843988,546,0.84,Unripe,7.750437683493654,0,0.6500578585528557,546
PID105192,Interview Begin,7,14,2024-08-04,0.20202020202020202,0.49560280225827275,2023-04-02,0.6732693485807639,490,8.11,Pre-made Salads,Gluten-Free,0,0.08301718231575388,490
PID105193,Discussion Town,1,22,2024-10-11,0.6363636363636365,0.4548843309875203,2023-05-31,0.7727179906064939,499,8.68,12.185765357818086,Skim,0,0.08902280997770667,499
PID105194,Single Side,1,5,2024-06-28,0.07070707070707072,0.6836889030119575,2023-04-06,0.5070451296712274,449,4.9,29.340800164681283,Whole,1,0.10347859789208722,449
PID105195,Condition Throughout,1,11,2024-05-18,0.393939393939394,0.10254766283600926,2023-03-01,0.5256279354706965,444,3.19,21.424061053108794,2%,0,0.16477364748297696,444
PID105196,Chance Goal,3,10,2024-03-07,0.7373737373737375,0.021245802886996887,2023-05-30,0.21380437002246275,282,7.71,Small,AA,0,0.027730787292148215,282
PID105197,Seek Old,7,14,2024-05-13,0.6666666666666667,0.028434791153349653,2023-05-16,0.9850929140289973,363,9.37,Pre-made Salads,,0,0.10513264824215554,363
PID105198,Stay Form,3,18,2024-06-02,0.35353535353535354,0.6253018815617218,2023-03-03,0.9148458239738617,457,4.2,Medium,A,0,0.21782043427949088,457
PID105199,Less Improve,5,9,2024-02-19,0.11111111111111112,0.1873370926585739,2023-09-26,0.7935470696344703,146,9.36,Overripe,0.3381124039801797,0,0.08478066983274256,146
PID105200,Upon Smile,5,9,2024-06-26,0.6666666666666667,0.5251689977269145,2023-05-11,0.14131100673881972,412,3.39,Overripe,4.581719947139739,0,0.04168466275481408,412
PID105201,Professional Cultural,3,10,2024-08-18,0.5353535353535355,0.19207119052755334,2023-12-05,0.9052481110884216,257,9.51,Large,A,0,0.0951890758242294,257
PID105202,Anyone Spring,3,10,2024-01-15,0.8585858585858587,0.5981656028191598,2023-06-24,0.5609556871554013,205,3.0,Medium,AA,0,0.18698522905180046,205
PID105203,Every Easy,6,6,2024-12-15,0.37373737373737376,0.5677559044304373,2023-02-17,0.24484378190729017,667,1.5,Fillet,Shellfish,0,0.16322918793819344,667
PID105204,Action Place,2,16,2024-07-03,0.030303030303030304,0.9867236668104522,2023-11-18,0.9965284868286707,228,2.29,Deli Meats,Soft,1,0.43516527809112254,228
PID105205,With Mission,5,21,2024-03-29,0.9696969696969698,0.580297669467783,2023-04-04,0.773330610577905,360,7.14,Overripe,7.055094055358668,0,0.10830960932463655,360
PID105206,Practice Case,6,17,2024-09-27,0.31313131313131315,0.6832159930507262,2023-08-10,0.3765570757606698,414,9.06,Whole,Fish,0,0.04156259114356179,414
PID105207,Record Cut,5,9,2024-09-14,0.9696969696969698,0.4695722958354241,2023-04-21,0.9695732080865838,512,0.7,Unripe,8.64839466133348,0,1.385104582980834,512
PID105208,Section Service,7,14,2024-09-28,0.22222222222222224,0.7641471858561867,2023-08-05,0.467633244843782,420,0.72,Pre-made Salads,Vegan,0,0.6494906178385861,420
PID105209,Appear Important,5,21,2024-12-25,0.2828282828282828,0.0789158118774418,2023-01-20,0.3579742699612008,705,7.53,Unripe,3.2807251523960024,0,0.047539743686746454,705
PID105210,Set Usually,4,8,2024-08-02,0.0,0.41853421140073477,2023-09-10,0.4598733918725751,327,0.93,Freshly Squeezed Juices,Preservatives,0,0.4944875181425538,327
PID105211,Never Put,5,21,2024-11-14,0.08080808080808081,0.8206560460733247,2023-12-11,0.8423524606902187,339,6.21,Unripe,5.733689540994255,1,0.13564451862966487,339
PID105212,Lose Spend,0,1,2024-11-30,0.07070707070707072,0.30923764479344507,2023-12-04,0.260976107821115,362,1.94,Bread,Custard,0,0.13452376691810053,362
PID105213,Same Way,2,3,2024-06-08,0.6060606060606062,0.1399188147570537,2023-04-02,0.03614457831325302,433,4.53,Deli Meats,Hard,0,0.007978935609989628,433
PID105214,Send Begin,0,2,2024-11-05,0.43434343434343436,0.13476649024093362,2023-11-22,0.8272411680620789,349,8.68,Cakes,Fruit,0,0.09530428203480172,349
PID105215,Side Half,1,5,2024-08-26,0.8282828282828284,0.2384145739079307,2023-05-05,0.3426587706759241,479,4.05,16.8382280947377,Skim,0,0.08460710387059854,479
PID105216,Enjoy Player,2,3,2024-03-15,0.494949494949495,0.06439184504399117,2023-08-02,0.5650398202981418,226,4.94,Pre-made Salads,Soft,0,0.11438053042472505,226
PID105217,These Low,4,19,2024-02-02,0.5050505050505052,0.9277701951813841,2023-12-27,0.3179497651623443,37,6.88,Smoothies,,0,0.046213628657317485,37
PID105218,Book Around,6,17,2024-03-06,0.13131313131313133,0.8999476855649262,2023-08-05,0.5652440269552789,214,8.08,Fillet,Fish,1,0.06995594393010877,214
PID105219,Oil Front,4,8,2024-07-21,0.1414141414141414,0.3159202644452925,2023-07-07,0.6130283847253422,380,9.31,Freshly Squeezed Juices,Preservatives,0,0.06584622821969303,380
PID105220,Law Total,7,7,2024-10-19,0.2828282828282828,0.6461154314886178,2023-06-29,0.2178885031652032,478,9.03,Fresh Pasta,Gluten-Free,0,0.024129402343876324,478
PID105221,Seek Record,1,22,2024-02-25,0.7272727272727274,0.9085490172131839,2023-01-27,0.5750459464978559,394,7.52,11.757742430733009,Skim,0,0.07646887586407658,394
PID105222,First Third,0,1,2024-10-08,0.6767676767676769,0.950912132602082,2023-11-19,0.5433939146416173,324,9.68,Bread,Cream,0,0.05613573498363816,324
PID105223,Prevent Factor,5,9,2024-10-05,0.6161616161616162,0.0619379009438302,2023-06-20,0.4202573003879927,473,4.4,Overripe,9.735734063498768,0,0.09551302281545287,473
PID105224,City Official,2,14,2024-11-19,0.9090909090909092,0.4294821232936013,2023-02-22,0.9522156422299368,636,0.83,Deli Meats,Semi-Soft,0,1.1472477617228154,636
PID105225,Player Piece,0,12,2024-12-06,0.7373737373737375,0.05895293744035131,2023-05-12,0.4239330202164591,574,9.0,Pastries,Cream,0,0.047103668912939906,574
PID105226,Remember Feeling,4,8,2024-08-02,0.595959595959596,0.3216873944158794,2023-05-31,0.7496426383500102,429,2.21,Freshly Squeezed Juices,Preservatives,0,0.3392048137330363,429
PID105227,Move Me,3,10,2024-05-03,0.6565656565656567,0.030974667019308802,2023-12-28,0.26015928119256687,127,1.59,Large,A,0,0.16362218942928733,127
PID105228,Sound They,7,15,2024-06-22,0.6262626262626264,0.11519462149022831,2023-10-29,0.9023892178885033,237,4.46,Pre-packaged Meals,,0,0.20232942105123394,237
PID105229,Now Participant,4,8,2024-10-28,0.21212121212121213,0.42545312089328696,2023-12-22,0.6881764345517665,311,6.29,Freshly Squeezed Juices,Preservatives,0,0.10940801821172758,311
PID105230,Listen Technology,5,21,2024-03-08,0.5757575757575758,0.2618629676380397,2023-06-23,0.8427608740044926,259,0.88,Unripe,5.691163938818935,0,0.9576828113687416,259
PID105231,Keep People,6,6,2024-11-17,0.08080808080808081,0.4310582869933791,2023-02-12,0.3532775168470492,644,1.39,Whole,Shellfish,0,0.2541564869403232,644
PID105232,Involve Price,7,7,2024-02-23,0.9191919191919193,0.9506704753936384,2023-11-12,0.03389830508474577,103,8.48,Fresh Pasta,Gluten-Free,0,0.003997441637352096,103
PID105233,Policy Social,6,4,2024-09-03,0.5151515151515152,0.8578039689917066,2023-01-09,0.1846028180518685,603,8.9,Whole,Fish,0,0.02074188966874927,603
PID105234,Debate Quite,1,11,2024-03-20,0.060606060606060615,0.3544786906315351,2023-02-25,0.5664692668981011,389,5.52,9.028236916190163,Whole,0,0.10262124400327918,389
PID105235,Employee Teach,6,13,2024-09-20,0.9393939393939396,0.8072555838656865,2023-09-22,0.7874208699203595,364,2.23,Steak,,0,0.35310352911226883,364
PID105236,Provide Only,7,15,2024-10-21,0.12121212121212123,0.10635633015800815,2023-06-28,0.2934449663059016,481,3.91,Pre-packaged Meals,,0,0.07504986350534568,481
PID105237,My Hot,2,3,2024-03-12,0.5757575757575758,0.5179423136044761,2023-10-26,0.18215233816622423,138,1.31,Deli Meats,Semi-Soft,0,0.1390475863864307,138
PID105238,Drive Personal,1,5,2024-10-22,0.8888888888888891,0.3021628165646887,2023-06-08,0.41576475393097817,502,1.94,10.491845806208694,Skim,0,0.21431172883040112,502
PID105239,Research If,3,10,2024-05-05,0.09090909090909093,0.6285773405705235,2023-03-15,0.7024709005513581,417,1.25,Small,AA,1,0.5619767204410865,417
PID105240,Western Mr,2,3,2024-06-07,0.9191919191919193,0.5410139259066256,2023-08-21,0.306309985705534,291,1.51,Pre-made Salads,Hard,0,0.20285429516922784,291
PID105241,Beyond Data,2,16,2024-11-28,0.25252525252525254,0.6994409961204681,2023-05-23,0.9979579334286298,555,5.15,Sausages,Hard,0,0.1937782395007048,555
PID105242,Entire Parent,4,8,2024-09-05,0.24242424242424243,0.6883098951206691,2023-07-31,0.5286910353277517,402,4.65,Freshly Squeezed Juices,Preservatives,0,0.11369699684467778,402
PID105243,Specific Identify,6,4,2024-10-04,0.8484848484848486,0.5841917193729889,2023-01-02,0.1629569123953441,641,3.4,Fillet,Fish,0,0.047928503645689444,641
PID105244,Democratic Anything,1,22,2024-07-03,0.07070707070707072,0.7087514161979921,2023-05-12,0.8513375536042477,418,9.64,6.678254360276902,Skim,1,0.08831302423280576,418
PID105245,Foot Hand,0,2,2024-12-08,0.393939393939394,0.11585055994391567,2023-09-01,0.836226260976108,464,2.51,Cakes,Cream,0,0.33315787289884785,464
PID105246,Until City,5,21,2024-06-16,0.7979797979797981,0.4659569980878326,2023-04-16,0.24402695527874213,427,2.64,Unripe,0.9851183809634256,0,0.09243445275709929,427
PID105247,Item Oil,1,20,2024-03-04,0.2828282828282828,0.724323110336159,2023-03-12,0.03532775168470492,358,2.02,18.632461329353195,Skim,0,0.01748898598252719,358
PID105248,Various Work,6,4,2024-06-07,0.8282828282828284,0.2647679605864561,2023-12-28,0.10863794159689608,162,1.73,Ground,,0,0.0627964980328879,162
PID105249,Positive Remember,6,6,2024-01-22,0.6565656565656567,0.26557014915439425,2023-06-30,0.3812538288748214,206,0.7,Steak,Shellfish,0,0.5446483269640306,206
PID105250,Respond Drop,2,3,2024-12-06,0.6565656565656567,0.8834636229975078,2023-09-23,0.6671431488666532,440,8.77,Sausages,Soft,0,0.07607105460281108,440
PID105251,Force Song,5,21,2024-08-28,0.6060606060606062,0.334714733869908,2023-11-26,0.38880947518889114,276,8.9,Unripe,4.0714827396532005,0,0.04368645788639226,276
PID105252,Relationship Firm,2,16,2024-02-20,0.5454545454545455,0.4781286015660358,2023-03-21,0.45129671227282014,336,3.73,Deli Meats,Soft,0,0.12099107567635929,336
PID105253,Thank Break,7,15,2024-06-03,0.23232323232323232,0.9400546576666602,2023-03-19,0.23994282213600165,442,3.18,Pre-packaged Meals,Gluten-Free,0,0.07545371765283071,442
PID105254,Avoid Spring,3,18,2024-12-24,0.47474747474747475,0.3384463490698653,2023-06-14,0.5284868286706147,559,7.46,Medium,AA,0,0.07084273842769634,559
PID105255,Protect Very,6,0,2024-04-18,0.30303030303030304,0.5177474069172411,2023-10-14,0.25219522156422297,187,4.42,Fillet,Shellfish,0,0.05705774243534457,187
PID105256,Usually Discussion,7,7,2024-04-25,0.9090909090909092,0.6723966700248276,2023-07-30,0.40963855421686746,270,8.2,Fresh Pasta,Vegan,0,0.04995592124595945,270
PID105257,Though Popular,7,7,2024-07-17,0.5757575757575758,0.20644728054333433,2023-05-29,0.21543802327955894,415,8.2,Fresh Pasta,Vegan,0,0.0262729296682389,415
PID105258,Create Admit,4,19,2024-07-01,0.8787878787878789,0.4830028114876797,2023-07-14,0.2015519705942414,353,5.36,Smoothies,,0,0.03760297958847787,353
PID105259,Page Knowledge,2,14,2024-02-04,0.8484848484848486,0.8885355594291796,2023-06-24,0.10434960179701858,225,0.85,Pre-made Salads,Hard,0,0.12276423740825715,225
PID105260,College Republican,2,14,2024-07-27,0.4545454545454546,0.6875852743812614,2023-07-19,0.9273024300592201,374,9.3,Sausages,Soft,0,0.09970993871604517,374
PID105261,Chance Leave,2,16,2024-06-07,0.1717171717171717,0.18882918443359453,2023-11-02,0.5656524402695529,218,7.55,Deli Meats,Semi-Soft,0,0.07492085301583482,218
PID105262,According Nothing,2,16,2024-09-17,0.5353535353535355,0.33372947357125704,2023-09-19,0.15785174596691853,364,2.35,Pre-made Salads,Semi-Soft,0,0.06717095573060362,364
PID105263,Total Act,7,15,2024-11-13,0.04040404040404041,0.9360610329384297,2023-04-22,0.7943638962630183,571,7.36,Pre-packaged Meals,Vegan,1,0.10792987720964922,571
PID105264,Government Four,7,7,2024-09-11,0.030303030303030304,0.7117034597665804,2023-10-15,0.6630590157239128,332,6.36,Fresh Pasta,Gluten-Free,1,0.104254562220741,332
PID105265,Four Something,3,10,2024-02-05,0.11111111111111112,0.09363309677916327,2023-12-11,0.22299366959362876,56,0.84,Small,A,0,0.2654686542781295,56
PID105266,Wish Else,6,0,2024-04-10,0.12121212121212123,0.04022433940656743,2023-12-02,0.033694098427608746,130,8.08,Fillet,Fish,0,0.004170061686585241,130
PID105267,Happy Especially,2,14,2024-03-02,0.4545454545454546,0.36396042426234054,2023-03-07,0.40902593424545647,361,8.75,Deli Meats,Soft,0,0.046745821056623595,361
PID105268,Travel Purpose,5,9,2024-08-14,0.686868686868687,0.05910762034357549,2023-03-30,0.7077802736369206,503,8.84,Overripe,7.896515856445574,0,0.0800656418141313,503
PID105269,Check Up,3,10,2024-11-16,0.8787878787878789,0.6483602260338126,2023-11-25,0.8156013886052687,357,7.57,Large,A,0,0.10774126665855596,357
PID105270,Stage Fill,5,21,2024-09-04,0.24242424242424243,0.4026523078346907,2023-09-18,0.34551766387584243,352,1.11,Unripe,3.70605557649108,0,0.3112771746629211,352
PID105271,Money Item,7,15,2024-06-22,0.7575757575757577,0.8651110580098181,2023-03-01,0.27057382070655506,479,6.56,Pre-packaged Meals,,0,0.04124600925404803,479
PID105272,Approach Seat,1,11,2024-05-23,0.21212121212121213,0.7059226518252047,2023-11-30,0.7512762916071065,175,1.38,29.585719651411395,Skim,0,0.5444031098602221,175
PID105273,Anything Good,7,15,2024-02-08,0.9292929292929294,0.36745230065170664,2023-03-21,0.4717173779865224,324,3.74,Pre-packaged Meals,,0,0.12612764117286696,324
PID105274,Prepare Song,4,8,2024-11-22,0.5454545454545455,0.3237754035922981,2023-11-23,0.7529099448642027,365,5.44,Freshly Squeezed Juices,Sugar,0,0.1384025633941549,365
PID105275,Air Clearly,6,17,2024-04-26,0.4444444444444445,0.6875158308119453,2023-10-29,0.7073718603226465,180,5.17,Steak,,0,0.13682241012043453,180
PID105276,Safe Article,0,1,2024-04-06,0.6969696969696971,0.7680108257957131,2023-07-21,0.14314886665305288,260,1.03,Bread,Cream,0,0.13897948218742998,260
PID105277,Plan Accept,7,7,2024-09-20,0.13131313131313133,0.9462247930597885,2023-02-18,0.7453542985501329,580,6.77,Fresh Pasta,Vegan,1,0.11009664675777443,580
PID105278,Rate Assume,0,12,2024-03-02,0.48484848484848486,0.011967692991945875,2023-11-04,0.7010414539513989,119,9.06,Pastries,,0,0.07737764392399546,119
